"","obs_id","name.x","entry_status","mp_year","other_docs","net_ids","country.x","region","subregion","num_areas","num_nt_areas","size","nt_size","protection","network.x","cc_threat","cc_ap","cons_obj","sp_vs_unit","sp_feat","unit_feat","cc_obj","obj_details","cc_va","other_assess","va_action","va_details","des_net","des_cc","des_res","sci_monitor","social_monitor","cc_monitor","cc_monitor_det","adap_man","adap_design","mp_time","work_plan","am_det","int_man","cc_actions","act_type","act_motive","Notes","x1","mpa_id","search","notes","network.y","name.y","orig_name","country.y","sovereign","sub_locati","designatio","designat_1","designat_2","marine","status","status_yea","no_take","no_take_ar","rep_m_area","calc_m_are","rep_area","calc_area","fishing","fishing_in"
"528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,3906,"NF",NA,NA,"Discovery Bay","Discovery Bay","AUS","AUS","AU-VIC","Marine National Park","Marine National Park","National",2,"Designated",2002,"All",28.22174182,28,28.22174182,28,28.32982503,"No","All fishing is prohibited."
"529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278,7703904,"NF",NA,NA,"French Island","French Island","AUS","AUS","AU-VIC","Marine National Park","Marine National Park","National",2,"Designated",2002,"All",27.70060439,29,27.70060439,29,29.79639327,"No","All fishing is prohibited."
"530",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334,3904,"NF",NA,NA,"French Island","French Island","AUS","AUS","AU-VIC","Marine National Park","Marine National Park","National",2,"Designated",2002,"All",27.70060439,29,27.70060439,29,29.79639327,"No","All fishing is prohibited."
"531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,487,2036,"NF",NA,NA,"Great Sandy Island","Great Sandy Island","AUS","AUS","AU-WA","Nature Reserve","Nature Reserve","National",1,"Designated",1976,"All",31.64257432,41,31.64257432,41,41.69538536,"Unknown",NA
"532",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186,7702758,"NF",NA,NA,"Hamelin Pool","Hamelin Pool","AUS","AUS","AU-WA","Marine Nature Reserve","Marine Nature Reserve","National",2,"Designated",2004,"All",1145.272268,1145,1145.272268,1145,1145.27604,"No","All fishing is prohibited."
"533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241,2758,"NF",NA,NA,"Hamelin Pool","Hamelin Pool","AUS","AUS","AU-WA","Marine Nature Reserve","Marine Nature Reserve","National",2,"Designated",2004,"All",1145.272268,1145,1145.272268,1145,1145.27604,"No","All fishing is prohibited."
"534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304,15563,"NF",NA,NA,"Harcus Island","Harcus Island","AUS","AUS","AU-TAS","Conservation Area","Conservation Area","National",1,"Designated",2011,"Part",0.01383154403,0,0.1383154403,0,0.1729804938,"Unknown",NA
"535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303,15565,"NF",NA,NA,"Henderson Islets","Henderson Islets","AUS","AUS","AU-TAS","Conservation Area","Conservation Area","National",2,"Designated",2012,"Part",0.001871432859,0,0.01871432859,0,0.03106514093,"Unknown",NA
"536",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264,68808766,"NF",NA,NA,"Kent Group","Kent Group","AUS","AUS","AU-TAS","National Park","National Park","National",2,"Designated",2001,"All",287.339672,290,287.339672,290,290.2731032,"Unknown",NA
"537",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326,4362,"NF",NA,NA,"Kent Group","Kent Group","AUS","AUS","AU-TAS","National Park","National Park","National",1,"Designated",2001,"All",0.1465226722,22,0.1465226722,22,22.55799432,"Unknown",NA
"538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,15570,"NF",NA,NA,"Lighthouse Point","Lighthouse Point","AUS","AUS","AU-TAS","Conservation Area","Conservation Area","National",2,"Designated",2012,"Part",0.002088195963,0,0.02088195963,0,0.02922959247,"Unknown",NA
"539",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,15573,"NF",NA,NA,"Little Trefoil","Little Trefoil","AUS","AUS","AU-TAS","Conservation Area","Conservation Area","National",2,"Designated",2012,"Part",0.0001218943662,0,0.001218943662,0,0.01673768536,"Unknown",NA
"540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352,542,"NF",NA,NA,"Low Islets","Low Islets","AUS","AUS","AU-TAS","Nature Reserve","Nature Reserve","National",2,"Designated",1999,"All",0.05197177978,0,0.05197177978,0,0.05197177978,"Unknown",NA
"541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284,7703894,"NF",NA,NA,"Marengo Reefs","Marengo Reefs","AUS","AUS","AU-VIC","Marine Sanctuary","Marine Sanctuary","National",1,"Designated",2002,"Part",0.12,0,0.1251842116,0,0.1251842116,"No","All fishing is prohibited."
"542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341,3894,"NF",NA,NA,"Marengo Reefs","Marengo Reefs","AUS","AUS","AU-VIC","Marine Sanctuary","Marine Sanctuary","National",1,"Designated",2002,"Part",0.01251842116,0,0.1251842116,0,0.1251842116,"No","All fishing is prohibited."
"543",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,68808782,"NF",NA,NA,"Maria Island","Maria Island","AUS","AUS","AU-TAS","National Park","National Park","National",2,"Designated",2007,"All",12.25461897,12,12.25461897,12,12.82843894,"Unknown",NA
"544",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315,14205,"NF",NA,NA,"Marion Beach","Marion Beach","AUS","AUS","AU-TAS","Conservation Area","Conservation Area","National",1,"Designated",2007,"Part",0.006638794959,0,0.06638794959,0,0.3636453682,"Unknown",NA
"545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,15576,"NF",NA,NA,"Marriott Reef","Marriott Reef","AUS","AUS","AU-TAS","Conservation Area","Conservation Area","National",2,"Designated",2011,"Part",0.01558975006,0,0.1558975006,0,0.1558975006,"Unknown",NA
"546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261,68808888,"NF",NA,NA,"Montagu Beach","Montagu Beach","AUS","AUS","AU-TAS","Conservation Area","Conservation Area","National",2,"Designated",2013,"Part",0.2403902095,2,2.403902095,2,2.984663432,"Unknown",NA
"547",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403,68808765,"NF",NA,NA,"Moreton Bay","Moreton Bay","AUS","AUS","AU-QLD","Marine Park","Marine Park","National",2,"Designated",2009,"Part",251.4155401,2623,2514.155401,2623,2623.695482,"Unknown",NA
"548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406,7704337,"NF",NA,NA,"Moreton Bay","Moreton Bay","AUS","AUS","AU-QLD","Marine Park","Marine Park","National",2,"Designated",2009,"All",501.5063425,543,501.5063425,543,543.2619944,"Some Restrictions","Marine National Park zone: all fishing is prohibited. Conservation Park zone: some recreational and commercial fishing methods are allowed (netting and trawling are prohibited). Habitat Protection zone: most recreational and commercial fishing methods ar"
"549",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351,543,"NF",NA,"Small Bass Strait","Moriarty Rocks","Moriarty Rocks","AUS","AUS","AU-TAS","Nature Reserve","Nature Reserve","National",2,"Designated",1999,"All",0.01682800505,0,0.01682800505,0,0.01682800505,"Unknown",NA
"550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,299,15582,"NF",NA,NA,"Murkay Islets","Murkay Islets","AUS","AUS","AU-TAS","Conservation Area","Conservation Area","National",2,"Designated",2011,"Part",0.006944122795,0,0.06944122795,0,0.1406198205,"Unknown",NA
"551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286,7703890,"NF",NA,NA,"Mushroom Reef","Mushroom Reef","AUS","AUS","AU-VIC","Marine Sanctuary","Marine Sanctuary","National",1,"Designated",2002,"Part",0.8,0,0.5351448322,0,0.5662657049,"No","All fishing is prohibited."
"552",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343,3890,"NF",NA,NA,"Mushroom Reef","Mushroom Reef","AUS","AUS","AU-VIC","Marine Sanctuary","Marine Sanctuary","National",1,"Designated",2002,"Part",0.05351448322,0,0.5351448322,0,0.5662657049,"No","All fishing is prohibited."
"553",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,298,15583,"NF",NA,NA,"Nares Rocks","Nares Rocks","AUS","AUS","AU-TAS","Conservation Area","Conservation Area","National",2,"Designated",2012,"Part",0.00298457513,0,0.0298457513,0,0.0298457513,"Unknown",NA
"554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,766,68813037,"NF","Only partial plan located",NA,"Man o War Shoal Marine Park","Man o War Shoal Marine Park","SXM","NLD","Not Reported","Specially Protected Area (Cartagena Convention)","Specially Protected Area (Cartagena Convention)","Regional",2,"Designated",2010,"Part",1.667196639,31,16.67196639,31,16.67196639,"Unknown",NA
"555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,919,68807607,"NI-FP","Fishing allowed",NA,"Cabo de Palos - Islas Hormigas",NA,"ESP","ESP","Murcia","Reserva Marina","Marine Reserve",NA,1,"Designated",1995,"Part",2.67,19.31,19.30451628,0,19.32551419,"Some Restrictions","Prohibited activities
- Any activity in the no-take reserve, unless for previously authorized scientific purposes
- Underwater fishing and recreational marine fishing aboard a vessel, throughout the marine reserve
- Professional fishing by fishermen w"
"556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,928,5195,"NI-FP","Fishing allowed",NA,"Cabo De Gata Nijar","Cabo De Gata Nijar","ESP","ESP","ES-AN","Specially Protected Areas of Mediterranean Importance (Barcelona Convention)","Specially Protected Areas of Mediterranean Importance (Barcelona Convention)","Regional",1,"Adopted",2001,"Part",120,120,114.4883756,120,495.7467722,"Some Restrictions","a) A FISHING PROFESIONAL.Modalidades and access conditions.
FOREIGN WATERS OFF THE INTEGRAL RESERVE:
Only professional sea fishing trammel and siege authorized to craft the specific census published by the General Secretariat of the Sea In order to be"
"557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,966,68812653,"NI-FP","Couldn't confirm no-take - seems only protection is for turtles",NA,"Parque Natural Obô do Príncipe","Parque Natural Obô do Príncipe","STP","STP","ST-P","Natural Park","Natural Park","National",1,"Designated",2006,"Part",0.6413716421,0,6.413716421,0,71.29232595,"Unknown",NA
"558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268,7705173,"NF",NA,NA,"Ninepin Point","Ninepin Point","AUS","AUS","AU-TAS","Marine Nature Reserve","Marine Nature Reserve","National",1,"Designated",2009,"Part",7.318,7,7.066024499,7,7.321178787,"No","All fishing is prohibited."
"559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,385,3635,"NI-Other","Strategy not plan","Auckland Conservation Management Strategy","Motu Manawa-Pollen Island","Motu Manawa-Pollen Island","NZL","NZL","NZ-AUK","Marine Reserve","Marine Reserve","National",1,"Designated",1995,"All",2.850868178,5,2.850868178,5,5.007768266,"No","Fishing is Prohibited"
"560",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389,15140,"NI-Other","Strategy not plan","Auckland Conservation Management Strategy, Auckland Regional Parks MP","Tawharanui","Tawharanui","NZL","NZL","NZ-AUK","Marine Reserve","Marine Reserve","National",2,"Designated",2011,"All",3.694398503,3,3.694398503,3,3.943508183,"No","Fishing is Prohibited"
"561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390,3838,"NI-Other","Strategy not plan","Auckland Conservation Management Strategy","Tauhoa","Tauhoa","NZL","NZL","NZ-AUK","Scientific Reserve","Scientific Reserve","National",1,"Designated",1983,"All",0.03903715309,0,0.03903715309,2,2.95399823,"No","Fishing is Prohibited"
"562",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391,3636,"NI-Other","Strategy not plan","Auckland Conservation Management Strategy","Long Bay-Okura","Long Bay-Okura","NZL","NZL","NZ-AUK","Marine Reserve","Marine Reserve","National",1,"Designated",1995,"All",8.483379395,9,8.483379395,9,9.632868,"No","Fishing is Prohibited"
"563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392,823,"NI-Other","Strategy not plan","Auckland Conservation Management Strategy","Cape Rodney-Okakari Point","Cape Rodney-Okakari Point","NZL","NZL","NZ-AUK","Marine Reserve","Marine Reserve","National",1,"Designated",1975,"All",4.913276829,5,4.913276829,5,5.565079847,"No","Fishing is Prohibited"
"564",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1383,7704041,"NI-Other","Strategy not plan","Auckland Conservation Management Strategy","Te Matuku","Te Matuku","NZL","NZL","NZ-AUK","Marine Reserve","Marine Reserve","National",1,"Designated",2005,"All",5.701308081,6,5.701308081,6,6.880359985,"No","Fishing and the taking of any marine life are prohibited"
"565",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384,1676,"NI-Other","Strategy not plan","Bay of Plenty Conservation Management Strategy","Motuotu Island","Motuotu Island","NZL","NZL","NZ-BOP","Nature Reserve","Nature Reserve","National",1,"Designated",1982,"All",0.09872920666,0,0.09872920666,0,0.7022970435,"No","Fishing is Prohibited"
"566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386,14255,"NI-Other","Strategy not plan","Bay of Plenty Conservation Management Strategy","Te Paepae o Aotea","Te Paepae o Aotea","NZL","NZL","NZ-BOP","Marine Reserve","Marine Reserve","National",2,"Designated",2006,"All",12.68490429,12,12.68490429,12,12.73388048,"No","Fishing is Prohibited"
"567",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,387,4823,"NI-Other","Strategy not plan","Bay of Plenty Conservation Management Strategy","Tuhua (Mayor Island)","Tuhua (Mayor Island)","NZL","NZL","NZ-BOP","Marine Reserve","Marine Reserve","National",2,"Designated",1992,"All",10.32843524,10,10.32843524,10,10.53808436,"No","Fishing is Prohibited"
"568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,68812820,"NI-Other","Strategy not plan","Canterbury Conservation Management Strategy","Hikurangi","Hikurangi","NZL","NZL","NZ_CAN","Marine Reserve","Marine Reserve","National",2,"Designated",2014,"All",103.8923638,103,103.8923638,103,104.0517588,"Unknown",NA
"569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,362,68812818,"NI-Other","Strategy not plan","Canterbury Conservation Management Strategy","Akaroa","Akaroa","NZL","NZL","NZ_CAN","Marine Reserve","Marine Reserve","National",2,"Designated",2014,"All",4.76878084,5,4.76878084,5,5.127339386,"Unknown",NA
"570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,370,9250,"NI-Other","Strategy not plan","Canterbury Conservation Management Strategy","Hikurangi",NA,"NZL","NZL",NA,"Marine Reserve","Marine Reserve",NA,1,"Designated",2014,"All",103.8921155,0,103.8921155,104,103.9131665,"No","Fishing is Prohibited"
"571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371,9231,"NI-Other","Strategy not plan","Canterbury Conservation Management Strategy","Akaroa",NA,"NZL","NZL","Christchurch","Marine Reserve","Marine Reserve",NA,1,"Designated",2014,"All",4.861046542,5.1215,4.861046542,5.1215,4.919041346,"No","Fishing is Prohibited"
"572",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376,3638,"NI-Other","Strategy not plan","Canterbury Conservation Management Strategy","Pohatu","Pohatu","NZL","NZL","NZ-CAN","Marine Reserve","Marine Reserve","National",1,"Designated",1999,"All",2.04018586,2,2.04018586,2,2.341112286,"No","Total restriction on take."
"573",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398,4825,"NI-Other","Strategy not plan","Gisborne","Te Tapuwae o Rongokako","Te Tapuwae o Rongokako","NZL","NZL","NZ-GIS","Marine Reserve","Marine Reserve","National",2,"Designated",1999,"All",24.392569,24,24.392569,24,24.61385543,"No","Fishing is Prohibited"
"574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,377,3637,"NI-Other","Strategy not plan","Hawke's Bay","Te Angiangi","Te Angiangi","NZL","NZL","NZ-HKB","Marine Reserve","Marine Reserve","National",1,"Designated",1997,"All",3.878769697,4,3.878769697,4,4.430946448,"No","No fishing allowed within 1nm of shore, inside the reserve."
"575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,9230,"NI-Other","Strategy not plan","Marlborough/Nelson","Horoirangi","Horoirangi","NZL","NZL","NZ-NSN","Marine Reserve","Marine Reserve","National",2,"Designated",2005,"All",9.076286289,9,9.076286289,9,9.103062754,"No","Fishing is Prohibited"
"576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373,4824,"NI-Other","Strategy not plan","Marlborough/Nelson","Long Island - Kokomohua","Long Island - Kokomohua","NZL","NZL","NZ-MBH","Marine Reserve","Marine Reserve","National",1,"Designated",1993,"All",5.987329549,6,5.987329549,6,6.233918445,"No","Fishing is Prohibited"
"577",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374,4244,"NI-Other","Strategy not plan","Marlborough/Nelson","Tom Shand","Tom Shand","NZL","NZL","NZ-MBH","Scientific Reserve","Scientific Reserve","National",1,"Designated",1974,"All",0.09923674966,0,0.09923674966,3,3.133189859,"No","Fishing is Prohibited"
"578",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,248,"NI-Other","Strategy not plan","Marlborough/Nelson","Chetwode Island","Chetwode Island","NZL","NZL","NZ-MBH","Nature Reserve","Nature Reserve","National",1,"Designated",1904,"All",0.04178610607,0,0.04178610607,2,2.76076333,"No","Fishing is Prohibited"
